attrition,training_spend,education_level,job_title,gender_male,performance_rating,boss_rating_avg,salary,overtime_per_week,traveldays_per_year,lastpromotion_months
FALSE,2406,BSc,Junior designer,FALSE,3,3.5,4035,4,24,21
FALSE,2022,MSc or MBA,Junior developer,TRUE,5,4.2,4338,3,28,31
TRUE,2065,MSc or MBA,Junior designer,TRUE,2,3,3809,7,16,33
FALSE,2052,BSc,Junior developer,FALSE,4,1.7,4117,4,15,16
TRUE,1716,MSc or MBA,Business analyst,FALSE,2,2.2,3913,2,21,27
FALSE,2063,BSc,Junior developer,FALSE,2,3.1,3770,6,6,26
FALSE,1645,MSc or MBA,Business analyst,FALSE,4,3.3,4249,5,39,24
FALSE,1731,BSc,Designer,TRUE,2,1.9,4357,0,4,15
FALSE,1730,MSc or MBA,Junior developer,FALSE,2,1.5,3854,13,16,9
FALSE,2400,BSc,Junior developer,FALSE,2,2.6,3940,0,28,12
FALSE,1621,MSc or MBA,Junior developer,FALSE,3,1.1,3968,11,3,23
TRUE,2108,MSc or MBA,Designer,TRUE,3,1.7,4656,10,7,28
FALSE,2225,BSc,Junior designer,FALSE,2,3.5,3828,1,20,10
FALSE,1753,BSc,Business analyst,FALSE,3,2.9,4021,1,26,15
FALSE,1936,BSc,Business analyst,FALSE,3,3.2,3988,1,19,12
FALSE,1985,BSc,Senior developer,TRUE,3,2.4,6932,5,8,6
TRUE,1861,BSc,Business analyst,FALSE,3,3.1,3943,7,30,21
FALSE,1965,BSc,Developer,TRUE,1,4.5,5343,3,13,7
FALSE,2471,BSc,Developer,TRUE,4,2.8,5957,4,36,18
FALSE,1771,BSc,Junior designer,TRUE,2,3.2,3918,1,19,10
FALSE,1689,MSc or MBA,Developer,TRUE,3,3.2,5669,4,10,23
TRUE,2073,MSc or MBA,Designer,TRUE,5,1.9,4927,5,40,25
FALSE,1825,MSc or MBA,Junior designer,TRUE,2,1.3,3936,12,40,13
FALSE,1967,BSc,Senior developer,FALSE,3,2.2,6823,7,21,25
FALSE,1720,BSc,Associate,FALSE,3,2.3,5245,5,19,12
FALSE,2115,MSc or MBA,Junior designer,FALSE,2,4.1,3858,2,44,11
FALSE,2381,BSc,Consultant,FALSE,5,4,8031,3,38,21
FALSE,2109,BSc,Lead developer,TRUE,2,3.3,8856,0,18,8
FALSE,2048,MSc or MBA,Developer,FALSE,3,3.3,5664,11,12,8
FALSE,2142,BSc,Senior developer,TRUE,4,4.5,7106,2,8,29
FALSE,1732,MSc or MBA,Business analyst,FALSE,3,3.1,4087,5,28,14
TRUE,1587,BSc,Junior developer,FALSE,3,1.8,4063,6,36,26
FALSE,1989,MSc or MBA,Junior designer,FALSE,2,4.4,3942,3,24,19
FALSE,1991,BSc,Business analyst,TRUE,3,4.6,4004,1,16,20
FALSE,1696,MSc or MBA,Junior developer,TRUE,3,3.4,3974,4,21,32
TRUE,2043,BSc,Business analyst,FALSE,3,2,3958,7,22,2
FALSE,2201,MSc or MBA,Associate,FALSE,4,1.6,5464,13,23,32
FALSE,2263,BSc,Associate,TRUE,4,4.5,5426,10,29,25
TRUE,1997,BSc,Junior developer,FALSE,3,3.4,4060,0,20,21
TRUE,1814,BSc,Designer,TRUE,3,2.6,4625,8,25,24
FALSE,1984,BSc,Developer,FALSE,3,2.3,5782,4,11,8
FALSE,2485,BSc,Junior designer,FALSE,4,4,4215,3,36,17
FALSE,2121,BSc,Business analyst,FALSE,2,2.1,3769,11,22,13
TRUE,1489,MSc or MBA,Designer,TRUE,3,4,4505,8,38,23
FALSE,2356,MSc or MBA,Associate,TRUE,3,4.1,5094,4,25,34
FALSE,2135,BSc,Junior developer,TRUE,4,2.8,4279,10,26,29
FALSE,1992,MSc or MBA,Junior designer,TRUE,2,3.5,3776,3,33,20
FALSE,1996,BSc,Business analyst,TRUE,3,4.2,4070,0,20,21
FALSE,1963,MSc or MBA,Junior designer,TRUE,1,3.5,3733,4,13,10
FALSE,2064,MSc or MBA,Designer,TRUE,4,3.1,4815,3,24,9
FALSE,1874,MSc or MBA,Developer,TRUE,3,1.7,5775,8,26,8
TRUE,2069,BSc,Junior developer,TRUE,3,2.4,4073,7,24,42
FALSE,2050,MSc or MBA,Junior designer,TRUE,3,2.3,4025,4,14,17
FALSE,2277,MSc or MBA,Associate,FALSE,2,4.4,4926,9,13,34
FALSE,2127,BSc,Junior designer,TRUE,3,4.9,3978,1,6,2
FALSE,2258,MSc or MBA,Associate,TRUE,3,2.7,5240,5,11,28
FALSE,2014,BSc,Junior developer,FALSE,3,3.4,4097,3,28,38
FALSE,1733,BSc,Junior designer,FALSE,2,3.1,3830,2,31,0
FALSE,2391,DSc or PhD,Senior developer,TRUE,4,2.7,7239,4,18,29
FALSE,1741,BSc,Senior developer,TRUE,4,1.9,7249,2,18,2
FALSE,2041,MSc or MBA,Junior developer,FALSE,2,4.2,3833,4,4,38
FALSE,2112,MSc or MBA,Junior designer,TRUE,3,3.5,4005,0,20,22
FALSE,1742,DSc or PhD,Designer,TRUE,3,1.2,4592,10,9,5
FALSE,1678,BSc,Developer,FALSE,3,3.1,5722,1,33,3
TRUE,1836,BSc,Junior developer,FALSE,4,1.7,4132,6,19,24
TRUE,1986,BSc,Business analyst,TRUE,2,2.5,3912,6,9,14
TRUE,2314,BSc,Junior designer,TRUE,3,1.4,3932,6,27,15
FALSE,2397,BSc,Business analyst,TRUE,3,1.4,4000,6,19,26
FALSE,2080,BSc,Junior designer,TRUE,3,3.6,4035,4,22,7
FALSE,2095,BSc,Developer,TRUE,2,4.9,5463,2,7,15
FALSE,1939,BSc,Junior developer,FALSE,1,4.2,3724,2,23,5
FALSE,2012,MSc or MBA,Lead developer,TRUE,4,2.1,9507,2,19,32
FALSE,2072,BSc,Junior designer,TRUE,2,4.2,3855,5,12,19
FALSE,1866,BSc,Business analyst,TRUE,2,2.4,3914,0,19,26
TRUE,2084,BSc,Junior developer,TRUE,3,2.8,4046,10,16,31
FALSE,1914,MSc or MBA,Junior designer,FALSE,3,1.3,4017,2,19,13
TRUE,1835,BSc,Junior developer,TRUE,2,4.5,3864,5,24,14
TRUE,1945,BSc,Developer,FALSE,5,3.4,6246,7,38,20
FALSE,1908,DSc or PhD,Developer,FALSE,3,4.2,5800,9,29,27
FALSE,2274,BSc,Associate,FALSE,3,2.6,5189,3,19,21
FALSE,2052,BSc,Junior designer,TRUE,3,3.1,4113,5,7,20
FALSE,2108,BSc,Business analyst,FALSE,3,3.3,3993,5,3,16
FALSE,1690,MSc or MBA,Consultant,TRUE,2,4.5,7212,8,24,12
FALSE,2374,BSc,Junior designer,TRUE,3,4.6,4036,3,30,12
FALSE,1786,BSc,Junior designer,FALSE,2,4.1,3852,2,28,10
FALSE,2077,MSc or MBA,Business analyst,FALSE,3,3.5,4035,5,23,16
FALSE,2218,DSc or PhD,Associate,FALSE,2,3.8,4854,7,20,21
FALSE,1654,BSc,Junior developer,TRUE,4,1.6,4105,2,19,8
FALSE,2423,MSc or MBA,Designer,TRUE,4,2.7,4789,2,21,17
FALSE,2280,MSc or MBA,Developer,TRUE,4,3.1,5949,7,24,48
FALSE,1917,BSc,Junior developer,FALSE,3,2.4,4108,4,13,28
FALSE,1725,BSc,Junior developer,TRUE,2,3,3916,4,21,23
FALSE,1990,BSc,Junior developer,TRUE,4,3.2,4251,1,29,14
FALSE,2207,BSc,Junior developer,FALSE,2,2.2,3924,6,11,12
FALSE,1530,MSc or MBA,Junior developer,FALSE,2,4.2,3838,5,26,9
FALSE,2344,BSc,Junior designer,TRUE,4,3,4177,12,24,13
FALSE,2350,MSc or MBA,Designer,TRUE,4,4.1,4750,6,32,24
TRUE,1714,DSc or PhD,Consultant,TRUE,2,2.9,7213,14,20,38
FALSE,2118,MSc or MBA,Associate,TRUE,3,3,5117,6,32,20
FALSE,1742,MSc or MBA,Business analyst,TRUE,3,3.2,3981,11,18,13
FALSE,1969,BSc,Designer,FALSE,5,2.5,4948,4,27,7
FALSE,2232,BSc,Business analyst,TRUE,4,1.1,4262,3,29,24
FALSE,2217,MSc or MBA,Senior developer,TRUE,4,2.2,7195,4,11,1
FALSE,1788,BSc,Developer,TRUE,3,2.1,5791,9,2,23
FALSE,1903,BSc,Junior designer,TRUE,4,2.7,4298,5,17,12
TRUE,1756,BSc,Junior designer,TRUE,2,2,3782,6,23,24
FALSE,2085,BSc,Consultant,TRUE,3,2.8,7557,1,18,20
FALSE,1343,MSc or MBA,Developer,FALSE,1,4.6,5251,0,2,14
FALSE,2568,BSc,Consultant,FALSE,3,4.9,7385,7,6,23
FALSE,1886,BSc,Associate,FALSE,3,3.1,5119,6,9,7
TRUE,1998,BSc,Junior developer,FALSE,2,3.4,3884,6,19,11
FALSE,2369,BSc,Junior designer,TRUE,3,3.1,3937,2,22,5
FALSE,2139,MSc or MBA,Designer,FALSE,5,2.1,5035,9,18,11
FALSE,2051,MSc or MBA,Designer,TRUE,4,3.4,4816,13,32,11
TRUE,1550,MSc or MBA,Senior designer,FALSE,3,4,6937,4,36,31
FALSE,1912,BSc,Junior developer,TRUE,4,3.1,4143,1,24,26
TRUE,1649,BSc,Developer,FALSE,3,2.2,5684,5,46,35
FALSE,1950,BSc,Junior developer,TRUE,3,4,3985,8,17,25
FALSE,1968,BSc,Junior designer,FALSE,3,3.4,4053,5,7,25
FALSE,1861,MSc or MBA,Senior designer,TRUE,4,2.8,7158,7,17,18
FALSE,2372,MSc or MBA,Developer,TRUE,4,3.7,5995,3,44,5
FALSE,2340,MSc or MBA,Junior designer,FALSE,3,2.6,4039,9,4,20
FALSE,2291,BSc,Developer,TRUE,4,3.8,5987,6,19,15
TRUE,2415,BSc,Junior developer,TRUE,3,1.7,3948,1,9,31
FALSE,2051,BSc,Business analyst,FALSE,3,3.9,4005,3,16,29
FALSE,1855,BSc,Associate,TRUE,3,2.9,5214,7,12,21
FALSE,2139,DSc or PhD,Consultant,TRUE,3,4.4,7522,4,28,27
FALSE,2603,BSc,Junior developer,FALSE,3,3.6,4117,10,4,26
TRUE,2068,BSc,Junior designer,FALSE,4,2.8,4127,10,17,28
FALSE,2164,BSc,Business analyst,TRUE,3,2.9,4000,7,19,10
FALSE,1986,BSc,Associate,TRUE,2,1.3,4944,2,13,5
FALSE,1611,BSc,Junior designer,TRUE,3,1.6,3978,2,3,20
FALSE,2185,MSc or MBA,Junior developer,TRUE,3,3.1,4018,9,16,19
FALSE,1805,BSc,Designer,FALSE,3,1.7,4520,4,19,28
TRUE,2126,BSc,Senior developer,TRUE,2,2.3,6562,2,15,28
FALSE,2227,MSc or MBA,Developer,FALSE,3,3.7,5823,2,15,30
FALSE,2321,MSc or MBA,Junior designer,FALSE,5,3.8,4439,3,5,19
FALSE,1611,BSc,Designer,FALSE,1,2.6,4178,3,33,28
FALSE,2270,BSc,Junior developer,FALSE,2,2.9,3758,6,21,8
FALSE,1811,BSc,Developer,FALSE,2,3.9,5412,12,24,22
FALSE,1678,BSc,Business analyst,TRUE,2,2.2,3901,8,36,17
FALSE,2287,MSc or MBA,Principal consultant,TRUE,3,4.2,9829,2,3,13
FALSE,1939,MSc or MBA,Designer,TRUE,3,3.1,4602,2,27,3
FALSE,2190,BSc,Junior designer,FALSE,4,1.6,4294,4,36,23
TRUE,1785,MSc or MBA,Junior designer,TRUE,2,2.7,3849,2,21,26
TRUE,1962,BSc,Junior developer,TRUE,2,1.5,3909,10,31,21
FALSE,1977,MSc or MBA,Associate,FALSE,3,2.3,5143,1,27,28
TRUE,1930,BSc,Developer,TRUE,4,1.7,5977,9,20,45
FALSE,2384,MSc or MBA,Consultant,FALSE,4,2.1,7820,4,6,20
FALSE,1992,DSc or PhD,Developer,TRUE,4,4.7,6004,11,19,16
FALSE,2409,MSc or MBA,Designer,TRUE,4,3.1,4873,3,24,7
FALSE,1918,BSc,Associate,TRUE,2,1.2,4919,5,19,20
FALSE,2128,BSc,Consultant,TRUE,3,2.1,7451,3,17,6
FALSE,1778,MSc or MBA,Associate,FALSE,3,4.5,5228,9,28,19
FALSE,1750,BSc,Junior developer,FALSE,3,4.7,4058,3,22,27
FALSE,2355,MSc or MBA,Associate,FALSE,3,2,5150,5,12,19
TRUE,1740,BSc,Junior developer,TRUE,1,4.2,3660,0,16,27
TRUE,2258,BSc,Junior designer,FALSE,2,1.8,3783,8,34,5
FALSE,1976,BSc,Business analyst,TRUE,3,1.2,4036,4,14,22
FALSE,2306,MSc or MBA,Designer,TRUE,3,2.3,4531,4,24,19
FALSE,2053,BSc,Principal consultant,FALSE,3,2.5,9776,6,20,24
TRUE,1787,BSc,Designer,FALSE,3,4.9,4637,10,44,18
FALSE,1416,MSc or MBA,Designer,TRUE,3,2.9,4581,5,28,24
TRUE,2005,MSc or MBA,Junior designer,TRUE,4,4.5,4198,9,5,37
FALSE,1952,MSc or MBA,Associate,FALSE,4,2.7,5336,6,17,25
FALSE,2323,MSc or MBA,Junior developer,TRUE,3,3.4,4029,5,15,20
FALSE,2047,MSc or MBA,Developer,FALSE,4,1.8,5920,7,30,29
FALSE,2025,BSc,Developer,FALSE,4,3.8,6073,5,19,1
FALSE,2175,MSc or MBA,Developer,TRUE,3,2.5,5779,4,35,23
FALSE,1793,MSc or MBA,Associate,TRUE,2,3.2,5022,1,32,19
FALSE,1951,BSc,Associate,TRUE,2,2.9,4985,7,22,18
TRUE,2294,BSc,Principal consultant,TRUE,3,4.3,9739,10,27,23
TRUE,2171,BSc,Junior developer,TRUE,3,4,4016,3,28,21
FALSE,1681,BSc,Junior designer,TRUE,4,2.2,4123,5,26,22
FALSE,2159,BSc,Senior developer,TRUE,3,3.1,6884,7,27,13
FALSE,1850,BSc,Principal consultant,TRUE,3,3.8,9788,9,18,6
TRUE,1437,MSc or MBA,Junior designer,FALSE,2,1.5,3816,11,23,18
FALSE,1555,BSc,Consultant,TRUE,3,2.1,7515,4,23,11
FALSE,1796,BSc,Developer,FALSE,2,1.8,5523,1,17,20
FALSE,2311,BSc,Principal consultant,TRUE,5,3.6,10604,6,9,21
TRUE,1958,MSc or MBA,Designer,TRUE,2,2.9,4403,7,11,18
FALSE,2107,MSc or MBA,Junior developer,FALSE,1,3,3648,4,13,16
FALSE,2203,MSc or MBA,Designer,FALSE,4,2.1,4880,3,28,24
FALSE,1837,BSc,Developer,FALSE,2,3.6,5599,2,23,18
FALSE,1924,BSc,Business analyst,TRUE,3,3.2,3930,2,38,26
TRUE,2032,BSc,Junior developer,TRUE,3,2.3,4005,4,17,42
FALSE,2118,BSc,Developer,TRUE,4,1.8,6096,4,24,18
TRUE,1915,BSc,Designer,TRUE,3,2,4599,4,40,24
FALSE,1940,MSc or MBA,Associate,FALSE,2,3.4,4916,3,2,42
FALSE,2345,MSc or MBA,Associate,TRUE,4,3.8,5382,7,32,20
FALSE,1915,BSc,Senior developer,TRUE,4,1.9,7208,1,20,21
FALSE,2005,MSc or MBA,Junior designer,FALSE,4,3.7,4213,2,17,17
TRUE,2094,MSc or MBA,Junior developer,TRUE,4,2.2,4286,3,28,30
FALSE,1892,MSc or MBA,Business analyst,TRUE,5,2.7,4324,4,41,0
FALSE,2490,BSc,Junior developer,TRUE,4,2.5,4164,1,20,14
FALSE,1643,BSc,Junior designer,TRUE,2,3.5,3849,11,10,13
FALSE,1912,MSc or MBA,Designer,TRUE,4,3.3,4816,0,30,12
TRUE,1500,BSc,Junior designer,TRUE,3,3.4,3948,3,18,10
FALSE,2239,MSc or MBA,Business analyst,TRUE,4,3.9,4121,2,19,20
FALSE,2219,MSc or MBA,Junior developer,FALSE,5,2.1,4369,4,17,20
FALSE,1808,BSc,Designer,TRUE,2,2.3,4453,7,27,17
FALSE,2048,MSc or MBA,Designer,TRUE,4,2.3,4757,8,19,31
FALSE,2286,BSc,Consultant,FALSE,4,2.5,7794,10,11,23
TRUE,1809,BSc,Junior developer,TRUE,2,3.1,3884,8,33,26
FALSE,2393,MSc or MBA,Junior designer,TRUE,3,2.4,4089,9,19,13
FALSE,1718,BSc,Junior designer,FALSE,1,4.3,3699,0,22,20
FALSE,2237,MSc or MBA,Junior developer,TRUE,4,2.7,4298,7,23,8
FALSE,2112,MSc or MBA,Junior designer,TRUE,4,1.6,4175,5,28,19
FALSE,1724,BSc,Principal consultant,TRUE,2,1.8,9255,7,36,14
FALSE,2196,BSc,Junior developer,FALSE,3,3.5,4026,5,17,23
FALSE,2062,BSc,Junior developer,FALSE,3,3.2,4114,2,31,32
TRUE,1850,BSc,Consultant,TRUE,2,2.6,7134,3,23,19
FALSE,1571,MSc or MBA,Junior developer,TRUE,3,2.9,4099,2,20,22
FALSE,2262,BSc,Junior developer,TRUE,5,3.9,4369,16,17,22
FALSE,1848,BSc,Junior developer,FALSE,2,4.9,3945,1,51,21
FALSE,2030,MSc or MBA,Associate,FALSE,3,3.9,5130,2,6,32
FALSE,2430,MSc or MBA,Business analyst,FALSE,5,2.1,4389,1,9,21
FALSE,1937,BSc,Junior designer,FALSE,3,2.8,4018,6,24,1
FALSE,2387,BSc,Designer,FALSE,3,1.3,4537,4,16,32
TRUE,1726,BSc,Junior developer,TRUE,3,1.9,4117,3,22,15
FALSE,2062,BSc,Developer,TRUE,3,2.9,5705,3,24,22
FALSE,1816,BSc,Principal consultant,TRUE,2,4.5,9424,11,19,23
FALSE,1680,BSc,Developer,FALSE,2,2.6,5408,4,1,20
FALSE,2019,MSc or MBA,Junior developer,FALSE,3,3.8,4096,6,18,14
TRUE,2134,MSc or MBA,Lead developer,TRUE,4,1.9,9518,2,19,21
TRUE,1885,MSc or MBA,Developer,TRUE,3,1.8,5797,9,4,25
FALSE,2059,MSc or MBA,Senior designer,TRUE,3,4.5,6927,2,22,9
FALSE,1865,MSc or MBA,Senior designer,TRUE,3,2.9,6851,1,18,2
FALSE,2305,BSc,Business analyst,TRUE,3,3.1,4070,7,29,29
TRUE,2044,BSc,Senior designer,FALSE,3,2.5,6882,7,19,19
FALSE,1846,MSc or MBA,Junior developer,TRUE,2,1.7,3865,4,10,22
TRUE,1548,MSc or MBA,Designer,FALSE,2,3.8,4366,7,31,6
TRUE,1839,BSc,Business analyst,TRUE,1,1.5,3774,6,25,25
FALSE,2512,BSc,Junior designer,TRUE,4,2.6,4108,9,10,37
TRUE,1860,BSc,Developer,FALSE,2,1.6,5594,7,26,13
FALSE,1791,BSc,Business analyst,TRUE,4,3.8,4140,7,25,23
FALSE,2163,BSc,Business analyst,FALSE,2,1.1,3772,0,20,11
FALSE,2110,BSc,Junior developer,TRUE,4,1.9,4209,6,28,19
FALSE,2188,BSc,Junior developer,TRUE,4,3.1,4250,1,44,9
FALSE,2281,MSc or MBA,Associate,FALSE,1,1,4730,5,43,31
FALSE,1988,MSc or MBA,Senior designer,FALSE,3,4.3,6888,15,15,18
FALSE,1824,BSc,Junior developer,TRUE,2,3.8,3756,6,21,11
FALSE,2170,BSc,Developer,FALSE,4,3.3,6020,9,12,10
FALSE,2033,BSc,Senior developer,FALSE,4,2.6,7182,0,22,11
FALSE,2277,BSc,Consultant,TRUE,3,3,7386,2,18,25
FALSE,2515,MSc or MBA,Associate,TRUE,4,2.5,5308,5,24,30
FALSE,2035,DSc or PhD,Senior developer,TRUE,5,2.8,7513,10,17,2
FALSE,1866,MSc or MBA,Business analyst,FALSE,2,4.2,3787,3,16,21
FALSE,1794,MSc or MBA,Designer,FALSE,2,2.5,4392,4,16,7
TRUE,1934,MSc or MBA,Developer,FALSE,2,2.3,5538,0,26,25
FALSE,1983,BSc,Junior designer,TRUE,2,3.7,3920,4,10,18
FALSE,2498,BSc,Designer,TRUE,3,1.6,4532,6,11,6
FALSE,1898,BSc,Designer,FALSE,3,3.6,4514,4,28,38
FALSE,2147,MSc or MBA,Junior developer,TRUE,4,3.1,4293,4,31,31
FALSE,2205,BSc,Junior designer,FALSE,5,3.2,4364,1,21,15
FALSE,2032,BSc,Developer,TRUE,3,3.3,5655,3,27,16
FALSE,2299,MSc or MBA,Developer,TRUE,3,2.3,5650,2,28,23
TRUE,2272,BSc,Junior designer,FALSE,3,1.6,4033,9,25,26
FALSE,1922,MSc or MBA,Developer,TRUE,2,3,5428,10,1,10
FALSE,2011,BSc,Developer,FALSE,4,2.8,5982,3,24,13
FALSE,2163,BSc,Junior developer,TRUE,4,4.8,4154,1,14,17
TRUE,1587,MSc or MBA,Senior designer,TRUE,2,1.8,6585,9,11,4
FALSE,1922,MSc or MBA,Developer,TRUE,2,2.4,5488,3,28,11
FALSE,2144,MSc or MBA,Associate,FALSE,4,1.5,5434,5,25,9
FALSE,1985,BSc,Designer,TRUE,3,2.5,4673,5,37,23
FALSE,1995,BSc,Associate,FALSE,1,3.2,4721,1,25,25
TRUE,1751,BSc,Junior developer,FALSE,2,2.6,3862,5,27,14
FALSE,1950,MSc or MBA,Developer,FALSE,1,2.9,5166,2,20,16
TRUE,1913,BSc,Junior developer,TRUE,2,3,3809,5,11,40
FALSE,2209,MSc or MBA,Junior developer,FALSE,3,5,4019,3,19,16
FALSE,2382,BSc,Developer,TRUE,3,2.3,5691,4,14,14
FALSE,1997,MSc or MBA,Junior developer,TRUE,5,4,4351,5,11,16
FALSE,2100,BSc,Developer,FALSE,3,3.5,5824,1,9,13
FALSE,1982,BSc,Junior developer,TRUE,2,3.3,3943,12,19,20
FALSE,2150,BSc,Developer,TRUE,3,3.3,5655,9,5,28
FALSE,2055,BSc,Junior developer,TRUE,2,4.7,3926,0,30,20
FALSE,2059,BSc,Senior developer,TRUE,2,4.7,6606,8,19,12
FALSE,2278,BSc,Junior developer,TRUE,3,3.9,3957,3,22,21
FALSE,2362,BSc,Designer,TRUE,3,3.4,4524,0,9,9
FALSE,2087,DSc or PhD,Developer,TRUE,3,3.4,5738,7,40,25
FALSE,2045,MSc or MBA,Junior developer,TRUE,3,3,4054,4,25,26
TRUE,1959,MSc or MBA,Associate,FALSE,4,4.5,5442,2,33,9
FALSE,2093,BSc,Junior designer,FALSE,3,3,4057,3,18,28
FALSE,1850,BSc,Consultant,TRUE,2,1.9,7078,3,11,35
FALSE,2146,BSc,Developer,TRUE,5,3,6282,9,16,21
FALSE,1926,MSc or MBA,Senior designer,TRUE,3,3.7,6929,5,4,30
FALSE,1800,BSc,Developer,FALSE,2,4,5568,3,13,3
FALSE,1841,BSc,Senior designer,TRUE,3,2.8,6832,1,24,28
TRUE,1591,MSc or MBA,Junior designer,FALSE,2,4.3,3815,7,26,12
TRUE,2218,MSc or MBA,Developer,TRUE,2,3.8,5549,2,19,23
FALSE,1458,MSc or MBA,Consultant,TRUE,3,2.8,7550,12,15,20
FALSE,1803,MSc or MBA,Junior developer,TRUE,4,3.3,4131,7,17,16
FALSE,1688,BSc,Junior developer,TRUE,3,3.1,3979,6,17,19
FALSE,1731,BSc,Junior developer,FALSE,3,4.8,4059,4,31,12
FALSE,2063,MSc or MBA,Business analyst,TRUE,2,1.7,3798,4,17,19
FALSE,1970,BSc,Business analyst,TRUE,3,2.2,4042,8,28,10
FALSE,1925,MSc or MBA,Junior designer,TRUE,3,3.4,4066,10,41,22
FALSE,1420,BSc,Lead designer,TRUE,3,3.1,8704,1,10,26
TRUE,1669,MSc or MBA,Associate,FALSE,3,2.3,5182,2,17,26
FALSE,1967,BSc,Developer,FALSE,3,4,5771,11,28,9
FALSE,2262,MSc or MBA,Senior developer,TRUE,1,2,6218,5,4,10
FALSE,1739,BSc,Associate,TRUE,3,3,5204,11,12,16
FALSE,1883,MSc or MBA,Developer,TRUE,4,2.6,5919,2,17,22
FALSE,1830,MSc or MBA,Associate,FALSE,3,2,5211,3,16,22
FALSE,1759,BSc,Developer,TRUE,3,2.8,5771,5,47,1
FALSE,1987,BSc,Senior designer,TRUE,1,3.9,6301,3,21,20
FALSE,2185,MSc or MBA,Designer,FALSE,3,1.8,4665,2,12,15
TRUE,2057,MSc or MBA,Junior designer,FALSE,3,2.1,3997,7,19,6
FALSE,1950,BSc,Developer,TRUE,4,3.3,5951,2,13,21
FALSE,2097,BSc,Developer,TRUE,2,1.6,5450,8,30,10
FALSE,2198,BSc,Developer,FALSE,4,2.2,6037,0,22,25
FALSE,1965,MSc or MBA,Business analyst,FALSE,1,3.8,3714,3,8,6
TRUE,2114,MSc or MBA,Developer,FALSE,3,2.2,5843,4,22,16
FALSE,1714,BSc,Developer,FALSE,4,3.8,6023,5,18,20
FALSE,1895,MSc or MBA,Junior developer,FALSE,2,3.8,3820,1,26,29
FALSE,2049,BSc,Junior developer,FALSE,2,3.6,3799,6,25,45
TRUE,2089,BSc,Developer,FALSE,2,3,5485,0,27,37
TRUE,1969,MSc or MBA,Developer,FALSE,3,2.6,5815,6,16,22
TRUE,1808,BSc,Designer,TRUE,2,2.5,4341,3,25,16
FALSE,1768,BSc,Junior developer,TRUE,4,3,4176,3,21,38
FALSE,2070,BSc,Developer,TRUE,3,4.3,5785,9,19,24
FALSE,1803,BSc,Business analyst,FALSE,2,4.3,3826,9,19,25
TRUE,1904,BSc,Designer,TRUE,2,1,4386,9,22,20
TRUE,2083,BSc,Junior developer,TRUE,4,3.1,4281,3,9,16
FALSE,1861,BSc,Junior developer,TRUE,3,4.9,4079,2,10,9
FALSE,1988,BSc,Developer,FALSE,2,1.5,5432,5,15,21
FALSE,1806,BSc,Junior designer,TRUE,2,4.4,3937,2,12,12
TRUE,2208,BSc,Junior developer,FALSE,3,2,3974,6,21,3
FALSE,2212,BSc,Business analyst,TRUE,2,3.1,3937,7,18,4
FALSE,2256,BSc,Designer,FALSE,4,4.1,4797,3,16,14
FALSE,2317,BSc,Junior designer,FALSE,3,2.2,4069,4,14,32
FALSE,1884,BSc,Junior designer,FALSE,3,1.7,3965,3,27,21
FALSE,2065,BSc,Senior designer,TRUE,3,3.8,6887,7,25,10
FALSE,2158,BSc,Designer,TRUE,4,3.1,4760,11,14,10
FALSE,1915,BSc,Developer,TRUE,2,3.4,5431,6,3,12
TRUE,1894,BSc,Developer,FALSE,2,2.2,5489,7,12,18
FALSE,1845,BSc,Senior designer,TRUE,3,2.3,6837,1,8,20
FALSE,1373,BSc,Business analyst,TRUE,4,2.6,4215,4,27,14
TRUE,1958,MSc or MBA,Junior developer,TRUE,1,2.6,3728,0,29,32
FALSE,2010,MSc or MBA,Developer,TRUE,2,2.5,5440,11,20,22
FALSE,1735,DSc or PhD,Consultant,TRUE,2,3.4,7200,6,2,10
FALSE,1508,BSc,Business analyst,TRUE,2,2.3,3822,6,10,16
FALSE,2239,BSc,Associate,TRUE,4,1.5,5474,6,20,30
FALSE,1584,BSc,Junior developer,TRUE,3,4.2,4045,0,15,10
FALSE,1809,BSc,Business analyst,FALSE,3,2.6,3945,11,36,15
FALSE,2041,MSc or MBA,Designer,FALSE,4,3.4,4827,9,36,21
FALSE,1860,MSc or MBA,Associate,FALSE,3,2.6,5268,0,6,26
TRUE,2083,BSc,Developer,TRUE,4,4.2,6041,12,7,36
FALSE,1735,BSc,Business analyst,TRUE,3,2.3,3926,1,19,6
FALSE,1979,MSc or MBA,Developer,TRUE,1,1.1,5181,2,23,3
